,country_of_bean_origin,cocoa_percent,rating,rating_category,counts_of_ingredients,cocoa_butter,vanilla,lecithin,salt,sugar,sweetener_without_sugar,first_taste,second_taste,third_taste,fourth_taste,number_of_taste
1909,Venezuela,70.0,3.75,2,3,1,0,0,0,1,0,nutty,chocolate ice cream,no taste,no taste,2
1910,Indonesia,70.0,3.25,1,3,1,0,0,0,1,0,creamy,smokey,some fruit,no taste,3
1911,Blend,70.0,3.25,1,3,1,0,0,0,1,0,grassy,dairy,mild fatty,no taste,3
1912,Venezuela,70.0,3.25,1,3,1,0,0,0,1,0,creamy,nutty,roasty,no taste,3
1913,Peru,70.0,2.75,0,3,1,0,0,0,1,0,creamy,medicinal,mild fruit,no taste,3
1914,Peru,70.0,3.75,2,3,1,0,0,0,1,0,creamy,sour orange,no taste,no taste,2
1915,Vanuatu,70.0,3.75,2,3,1,0,0,0,1,0,creamy,smokey,rich cocoa,no taste,3
1916,Nicaragua,70.0,3.5,2,3,1,0,0,0,1,0,basic chocolate,accessible,no taste,no taste,2
1917,Ecuador,80.0,3.5,2,3,1,0,0,0,1,0,robust,nutty,brownie,no taste,3
1918,Nicaragua,70.0,3.25,1,3,1,0,0,0,1,0,spicy,woodsy,no taste,no taste,2
1919,Blend,70.0,3.25,1,3,1,0,0,0,1,0,tart,mild sour,no taste,no taste,2
1920,Venezuela,75.0,4.0,2,3,1,0,0,0,1,0,balanced,nuts,strawberry,no taste,3
1921,Venezuela,70.0,3.5,2,3,1,0,0,0,1,0,roasted nuts,dried fruit,no taste,no taste,2
1922,Vietnam,70.0,4.0,2,3,1,0,0,0,1,0,creamy,honey,blackberry,no taste,3
1923,Nicaragua,70.0,3.75,2,3,1,0,0,0,1,0,evolves black pepper to citrus,no taste,no taste,no taste,1
1924,Blend,75.0,3.75,2,3,1,0,0,0,1,0,banana,nutty,no taste,no taste,2
1925,Dominican republic,62.0,3.5,2,3,1,0,0,0,1,0,creamy,sweet,deep choco,no taste,3
1926,Madagascar,70.0,3.5,2,3,1,0,0,0,1,0,robust dark tropical fruit,no taste,no taste,no taste,1
1927,Brazil,70.0,3.5,2,3,1,0,0,0,1,0,creamy,diluted,mild choco,no taste,3
1928,Ecuador,70.0,3.25,1,3,1,0,0,0,1,0,nutty,banana,harsh ending,no taste,3
1929,Colombia,70.0,4.0,2,3,1,0,0,0,1,0,creamy,honey,marshmallow,no taste,3
1930,Fiji,70.0,3.25,1,3,1,0,0,0,1,0,creamy,roasty,woody,no taste,3
1931,Madagascar,70.0,4.0,2,3,1,0,0,0,1,0,creamy,acidic,balanced,no taste,3
1932,Venezuela,70.0,4.0,2,3,1,0,0,0,1,0,nutty,cocoa,no taste,no taste,2
1933,Haiti,70.0,3.0,1,3,1,0,0,0,1,0,sweet edge,lemon,muted,no taste,3
1934,U.s.a.,70.0,3.5,2,2,0,0,0,0,1,0,intense,tannic,choco,earthy,4
1935,Nicaragua,70.0,3.25,1,2,0,0,0,0,1,0,earthy,dried fruit,complex,no taste,3
1936,Madagascar,70.0,3.5,2,2,0,0,0,0,1,0,tart,sour,basic,no taste,3
1937,Venezuela,75.0,3.5,2,2,0,0,0,0,1,0,dry,earthy,roasty,no taste,3
1938,Tanzania,80.0,3.5,2,2,0,0,0,0,1,0,sticky,mild fruit,brownie,no taste,3
1939,Dominican republic,70.0,3.25,1,2,0,0,0,0,1,0,few grits,sweet,cocoa,no taste,3
1940,Ecuador,75.0,3.25,1,2,0,0,0,0,1,0,dry,floral,earthy,no taste,3
1941,Papua new guinea,77.0,3.25,1,2,0,0,0,0,1,0,sandy,smokey,fruit,sour,4
1942,Dominican republic,75.0,3.25,1,4,1,1,0,0,1,0,oily,floral,no taste,no taste,2
1943,Dominican republic,70.0,3.0,1,4,1,1,0,0,1,0,oily,floral,dairy,no taste,3
1944,Dominican republic,80.0,3.0,1,4,1,1,0,0,1,0,fatty,muted strawberry,no taste,no taste,2
1945,Vanuatu,72.0,2.75,0,3,1,0,0,0,1,0,bready,sour milk,fatty,no taste,3
1946,Ecuador,70.0,3.75,2,3,1,0,0,0,1,0,floral,sandy,no taste,no taste,2
1947,Madagascar,70.0,3.75,2,3,1,0,0,0,1,0,powdery,cherry,astringent,no taste,3
1948,Dominican republic,70.0,3.5,2,3,1,0,0,0,1,0,spicy,chocolatey,no taste,no taste,2
1949,Dominican republic,70.0,3.75,2,3,1,0,0,0,1,0,sandy,robust,grapes,malt,4
1950,Ecuador,70.0,3.5,2,3,1,0,0,0,1,0,floral,astringent,no taste,no taste,2
1951,Peru,70.0,2.75,0,3,1,0,0,0,1,0,floral,earthy,burnt rubber,no taste,3
1952,Bolivia,70.0,3.0,1,4,1,0,1,0,1,0,fatty,mild fruit,off note,no taste,3
1953,Dominican republic,70.0,3.0,1,3,0,0,1,0,1,0,unrefined,sweet,mild coffee,no taste,3
1954,Dominican republic,84.0,2.25,0,3,0,0,1,0,1,0,gritty,intense coffee,metallic,no taste,3
1955,Ecuador,70.0,3.0,1,4,1,1,0,0,0,1,coconut,mild vanilla,no taste,no taste,2
1956,Dominican republic,70.0,3.0,1,4,1,1,0,0,0,1,coconut,cocoa,few grits,no taste,3
1957,Guatemala,70.0,3.0,1,4,1,1,0,0,0,1,dried fruit,coconut,few grits,no taste,3
1958,Nicaragua,70.0,3.0,1,4,1,1,0,0,0,1,brownie,few grits,sandy,no taste,3
1959,Madagascar,70.0,3.0,1,4,1,1,0,0,0,1,red fruit,coconut,no taste,no taste,2
1960,India,72.0,3.25,1,4,1,1,0,0,1,0,peanut butter,vanilla,artificial,no taste,3
1961,Brazil,68.0,2.75,0,4,1,1,0,0,1,0,creamy,vanilla,moldy,no taste,3
1962,Ecuador,84.0,3.5,2,3,1,0,0,0,1,0,floral,hints of fruit,no taste,no taste,2
1963,Ecuador,70.0,3.5,2,3,1,0,0,0,1,0,oily surface,floral,earthy,no taste,3
1964,Bolivia,70.0,2.5,0,3,1,0,0,0,1,0,fatty,rubber,off notes,no taste,3
1965,Philippines,75.0,2.75,0,4,1,1,0,0,1,0,bland,earthy,no taste,no taste,2
1966,Philippines,65.0,2.5,0,4,1,1,0,0,1,0,vanilla,sweet,no taste,no taste,2
1967,Philippines,70.0,2.5,0,4,1,1,0,0,1,0,dry,sweet,vanilla(n),no taste,3
1968,Belize,78.0,3.25,1,2,0,0,0,0,1,0,intense,rich,dark berry,no taste,3
1969,Madagascar,67.0,2.75,0,2,0,0,0,0,1,0,molasses,sour,astringent,no taste,3
1970,Peru,71.0,3.0,1,5,1,1,1,0,1,0,powdery,vanilla,earthy,no taste,3
1971,Peru,61.0,2.5,0,5,1,1,1,0,1,0,sandy,sweet,vanilla,no taste,3
1972,Venezuela,60.0,3.0,1,3,1,0,0,0,1,0,sticky,sweet,nutty,roasty,4
1973,Venezuela,70.0,2.75,0,3,1,0,0,0,1,0,sticy,nutty,roasty,off notes,4
1974,Sri lanka,70.0,2.75,0,2,0,0,0,0,1,0,ham,sour,intense,no taste,3
1975,Tanzania,74.0,2.75,0,2,0,0,0,0,1,0,fruit,burnt,harsh,no taste,3
1976,Venezuela,75.0,3.25,1,5,1,1,1,0,1,0,acidic,cocoa,dried fruit,no taste,3
1977,Belize,70.0,3.0,1,5,1,1,1,0,1,0,buttery,cheesy,no taste,no taste,2
1978,Brazil,70.0,3.0,1,5,1,1,1,0,1,0,cardboard,cheesy,no taste,no taste,2
1979,Tanzania,75.0,2.75,0,3,1,0,0,0,1,0,fatty,sour,off notes,no taste,3
1980,Peru,70.0,2.5,0,5,1,1,1,0,1,0,pungent,molasses,sour,no taste,3
1981,Peru,68.0,3.25,1,3,1,0,0,0,1,0,burnt black licorice,intense,no taste,no taste,2
1982,Papua new guinea,73.0,3.25,1,3,1,0,0,0,1,0,savory lemon,ham,no taste,no taste,2
1983,Mexico,74.0,3.0,1,3,1,0,0,0,1,0,dried fig,earthy,dirty,no taste,3
1984,Venezuela,70.0,3.0,1,3,1,0,0,0,1,0,rustic,sugar dominates,no taste,no taste,2
1985,Peru,70.0,3.75,2,3,1,0,0,0,1,0,sweet,spicy,no taste,no taste,2
1986,Dominican republic,70.0,3.25,1,3,1,0,0,0,1,0,rustic,large unground pieces,no taste,no taste,2
1987,Madagascar,70.0,3.25,1,3,1,0,0,0,1,0,rustic,bright fruit,no taste,no taste,2
1988,Madagascar,70.0,3.5,2,3,1,0,0,0,1,0,light color,sandy,fruity,no taste,3
1989,Madagascar,70.0,3.5,2,3,1,0,0,0,1,0,dark color,sandy,fruity,no taste,3
1990,Nicaragua,70.0,3.25,1,3,1,0,0,0,1,0,sour milk,hot cocoa,no taste,no taste,2
1991,Cuba,70.0,3.75,2,3,1,0,0,0,1,0,sandy,banana,no taste,no taste,2
1992,Venezuela,70.0,3.5,2,3,1,0,0,0,1,0,sandy,earthy,spice,nutty,4
1993,Ecuador,70.0,3.75,2,3,1,0,0,0,1,0,coarse,spicy cinnamon,no taste,no taste,2
1994,Brazil,70.0,3.5,2,3,1,0,0,0,1,0,rustic,earthy,tea,no taste,3
1995,Ecuador,70.0,3.25,1,3,1,0,0,0,1,0,sweet,brownie,sour,no taste,3
1996,Cuba,88.0,3.25,1,3,1,0,0,0,1,0,rustic,spicy,earthy,no taste,3
1997,Madagascar,70.0,3.25,1,3,1,0,0,0,1,0,sour orange,fatty,no taste,no taste,2
1998,Vietnam,70.0,3.25,1,3,1,0,0,0,1,0,smokey,mild citrus,no taste,no taste,2
1999,Peru,70.0,3.0,1,4,1,1,0,0,1,0,vanilla,fatty,vegetal,mint,4
2000,Costa rica,70.0,2.75,0,4,1,1,0,0,1,0,licorice,dried fruit,burnt fuel,no taste,3
2001,Dominican republic,70.0,2.75,0,4,1,1,0,0,1,0,oily,cardboard,sour,no taste,3
2002,Mexico,70.0,2.5,0,4,1,1,0,0,1,0,vanilla,fuel,earthy,no taste,3
2003,Papua new guinea,62.0,3.25,1,5,1,1,1,0,1,0,creamy,smoke,ham,no taste,3
2004,Vietnam,60.0,3.25,1,5,1,1,1,0,1,0,vanilla,butter,caramel,no taste,3
2005,Colombia,70.0,3.0,1,5,1,1,1,0,1,0,flat,smoke,marshmallow,no taste,3
2006,Trinidad,77.0,2.75,0,4,1,0,1,0,1,0,intense,grassy,smokey,no taste,3
2007,Vietnam,75.0,3.0,1,3,1,0,0,0,1,0,intense cocoa,fatty,sticky,no taste,3
2008,Vietnam,70.0,2.75,0,3,1,0,0,0,1,0,cocoa,sweet,fatty,cardboard,4
2009,Suriname,70.0,3.25,1,2,0,0,0,0,1,0,earthy,floral,dry,no taste,3
2010,Peru,75.0,4.0,2,3,1,0,0,0,1,0,fig,no taste,no taste,no taste,1
2011,Peru,75.0,3.25,1,3,1,0,0,0,1,0,blackberry,dirt,high roast,no taste,3
2012,Venezuela,75.0,3.0,1,4,1,1,0,0,1,0,vanilla,fatty,no taste,no taste,2
2013,Mexico,70.0,3.25,1,3,1,0,0,0,1,0,nutty,fruit,sour,floral,4
2014,Nicaragua,72.0,3.0,1,3,1,0,0,0,1,0,nutty,off,roasty,fatty,4
2015,Dominican republic,70.0,3.0,1,3,1,0,0,0,1,0,sandy,sour banana,sweet,no taste,3
2016,Mexico,75.0,2.75,0,3,1,0,0,0,1,0,rustic,sweet,earthy,no taste,3
2017,Bolivia,87.0,3.25,1,3,1,0,0,0,1,0,grainy,blueberries,bitter,no taste,3
2018,Belize,68.0,3.0,1,3,1,0,0,0,1,0,coarse,watering,sweet,no taste,3
2019,Madagascar,70.0,2.75,0,5,1,1,1,0,1,0,dry,red berry,off note,no taste,3
2020,Ghana,70.0,2.5,0,5,1,1,1,0,1,0,gritty,sweet,swiss miss,vanilla,4
2021,Peru,70.0,2.5,0,5,1,1,1,0,1,0,tangy,off,musty,sour,4
2022,Peru,70.0,2.5,0,5,1,1,1,0,1,0,dry,musty,flat,no taste,3
2023,Blend,68.0,3.0,1,5,1,1,1,0,1,0,nutty,candy-like,no taste,no taste,2
2024,Blend,60.0,2.75,0,5,1,1,1,0,1,0,tea,sweet,astringent,no taste,3
2025,Blend,62.0,2.0,0,5,1,1,1,0,1,0,strong vanilla,sweet,fatty,no taste,3
2026,Dominican republic,70.0,3.5,2,4,1,1,0,0,1,0,molasses,caramel,no taste,no taste,2
2027,Brazil,70.0,3.5,2,3,1,0,0,0,1,0,honey,pepper,charcoal,no taste,3
2028,Ecuador,70.0,3.25,1,4,1,1,0,0,1,0,gritty,rum,molasses,no taste,3
2029,Ecuador,70.0,3.25,1,3,1,0,0,0,1,0,molasses,fruit,floral,no taste,3
2030,Mexico,70.0,3.25,1,3,1,0,0,0,1,0,molasses,caramel,no taste,no taste,2
2031,Bolivia,67.0,3.25,1,3,1,0,0,0,1,0,green apple,sweet,no taste,no taste,2
2032,Blend,70.0,3.0,1,4,1,1,0,0,1,0,molasses,caramel,spice,no taste,3
2033,Papua new guinea,70.0,3.0,1,4,1,1,0,0,1,0,molasses,caramel,fruity,no taste,3
2034,Madagascar,70.0,3.0,1,3,1,0,0,0,1,0,sticky,caramel,no taste,no taste,2
2035,Venezuela,80.0,3.0,1,4,1,1,0,0,1,0,earthy,savory,hammy,no taste,3
2036,Madagascar,70.0,2.75,0,4,1,1,0,0,1,0,molasses,off notes,no taste,no taste,2
2037,Bolivia,70.0,2.75,0,3,1,0,0,0,1,0,candy,peanut butter,caramel,no taste,3
2038,Brazil,70.0,2.75,0,3,1,0,0,0,1,0,flat,cardboard,metallic,no taste,3
2039,Peru,70.0,2.0,0,4,1,1,0,0,1,0,perfume,chemical,soapy,no taste,3
2040,Madagascar,67.0,3.75,2,2,0,0,0,0,1,0,sweet,rich,tannic,fruity,4
2041,Uganda,73.0,3.75,2,2,0,0,0,0,1,0,creamy,almond,butter,no taste,3
2042,Ecuador,77.0,3.25,1,2,0,0,0,0,1,0,intense,mild coffee and rum,no taste,no taste,2
2043,Belize,70.0,3.75,2,2,0,0,0,0,1,0,nutty,raspberry,metallic,no taste,3
2044,Madagascar,70.0,3.75,2,2,0,0,0,0,1,0,bright fruit,mild sour,no taste,no taste,2
2045,Guatemala,70.0,3.75,2,3,1,0,0,0,1,0,walnuts,cocoa,easy melt,no taste,3
2046,Dominican republic,70.0,3.5,2,3,1,0,0,0,1,0,spicy,black pepper,bold,no taste,3
2047,Ecuador,70.0,3.25,1,2,0,0,0,0,1,0,floral,earthy,bourbon,no taste,3
2048,Peru,70.0,2.75,0,2,0,0,0,0,1,0,spicy,black pepper,intense,no taste,3
2049,Bolivia,77.0,3.25,1,3,1,0,0,0,1,0,muted,roasted banana,no taste,no taste,2
2050,Belize,77.0,3.0,1,3,1,0,0,0,1,0,berries,licorice,cocoa,bitter,4
2051,Haiti,72.0,2.75,0,3,1,0,0,0,1,0,harsh,tobacco,no taste,no taste,2
2052,Peru,70.0,3.0,1,3,1,0,0,0,1,0,sandy,sweet,raisins,no taste,3
2053,Madagascar,65.0,3.5,2,3,1,0,0,0,1,0,sandy,sweet,blueberry,no taste,3
2054,Ghana,84.0,3.0,1,4,1,1,0,0,1,0,dry,slightly tart,bitter,no taste,3
2055,Blend,75.0,3.0,1,3,1,0,0,0,1,0,sandy,sweet,fruity,no taste,3
2056,Ivory coast,75.0,2.5,0,4,1,1,0,0,1,0,dry,gritty,hint of fruit,sour,4
2057,Venezuela,91.0,2.0,0,2,0,0,0,0,1,0,dry,very bland,mild bitter,no taste,3
2058,Congo,65.0,3.25,1,4,1,1,0,0,1,0,sweet,vanilla,cocoa,no taste,3
2059,Peru,70.0,3.25,1,2,0,0,0,0,1,0,peanut butter,sour milk,no taste,no taste,2
2060,Ecuador,70.0,3.5,2,2,0,0,0,0,1,0,pure,bold,floral,no taste,3
2061,Colombia,70.0,3.25,1,3,0,0,1,0,1,0,spicy,marshmallow,no taste,no taste,2
2062,Colombia,70.0,3.0,1,3,0,0,1,0,1,0,floral,vegetal,no taste,no taste,2
2063,Belize,72.0,3.75,2,3,1,0,0,0,1,0,bright fruit,cashew,no taste,no taste,2
2064,Tanzania,71.0,2.75,0,2,0,0,0,0,1,0,bland,mild honey,sour,no taste,3
2065,Ecuador,81.0,3.25,1,2,0,0,0,0,1,0,waxy,mild fruit,floral,no taste,3
2066,Dominican republic,74.0,3.0,1,3,1,0,0,0,1,0,pronounced fruit,sour,no taste,no taste,2
2067,Venezuela,72.0,2.75,0,3,1,0,0,0,1,0,peanut butter,soapy,no taste,no taste,2
2068,Bolivia,77.0,3.0,1,3,1,0,0,0,1,0,sandy,sweet,no taste,no taste,2
2069,Belize,70.0,3.5,2,3,1,0,0,0,1,0,honey,caramel,no taste,no taste,2
2070,Bolivia,70.0,3.0,1,3,1,0,0,0,1,0,spicy,cocoa,sweet,no taste,3
2071,Haiti,70.0,2.75,0,3,1,0,0,0,1,0,metallic,astringent,no taste,no taste,2
2072,Colombia,70.0,2.75,0,3,1,0,0,0,1,0,dull,chewy,sweet,no taste,3
2073,Ecuador,70.0,3.5,2,2,0,0,0,0,1,0,nutty,floral,no taste,no taste,2
2074,Dominican republic,72.0,3.0,1,2,0,0,0,0,1,0,baked,roasty,coffee,no taste,3
2075,Peru,70.0,3.5,2,3,1,0,0,0,1,0,sweet,pungent grape,acidic,no taste,3
2076,Peru,73.0,3.0,1,3,1,0,0,0,1,0,powdery,complex,rubber,no taste,3
2077,Peru,70.0,3.0,1,2,0,0,0,0,1,0,very sandy,spicey,sweet,no taste,3
2078,Vietnam,70.0,2.75,0,2,0,0,0,0,1,0,tart,sweet,sour,savory,4
2079,Honduras,70.0,2.75,0,2,0,0,0,0,1,0,woody,sweet,unrefined,no taste,3
2080,Dominican republic,73.0,2.75,0,2,0,0,0,0,1,0,roasty,woody,rubber off,no taste,3
2081,Dominican republic,68.0,3.25,1,2,0,0,0,0,1,0,roasty,sligt burnt,red fruit,no taste,3
2082,Bolivia,75.0,2.5,0,2,0,0,0,0,1,0,roasty,bitter,caramel,dairy,4
2083,Madagascar,75.0,3.5,2,2,0,0,0,0,1,0,intense,red berry,no taste,no taste,2
2084,Ecuador,75.0,3.5,2,2,0,0,0,0,1,0,intense,floral,no taste,no taste,2
2085,Dominican republic,75.0,2.75,0,2,0,0,0,0,1,0,spicy,sour,off note,no taste,3
2086,Tanzania,75.0,3.25,1,2,0,0,0,0,1,0,dry,floral,woody,no taste,3
2087,Peru,60.0,3.0,1,3,1,0,0,0,1,0,coarse,sweet,lemon,no taste,3
2088,Guatemala,75.0,3.25,1,2,0,0,0,0,1,0,dry,coarse,sour,no taste,3
2089,Tanzania,75.0,3.0,1,2,0,0,0,0,1,0,dry,coarse,sweet,earthy,4
2090,Dominican republic,75.0,2.75,0,2,0,0,0,0,1,0,dry,coarse,hay,off,4
2091,Dominican republic,70.0,3.0,1,2,0,0,0,0,1,0,tart,tangy,mild cocoa,no taste,3
2092,Nicaragua,74.0,2.75,0,2,0,0,0,0,1,0,creamy,woody,green,rubber,4
2093,Tanzania,72.0,3.25,1,2,0,0,0,0,1,0,sandy,sweet,peach,no taste,3
2094,Madagascar,72.0,3.0,1,2,0,0,0,0,1,0,sweet,acidic,tart,no taste,3
2095,Venezuela,65.0,3.25,1,4,1,1,0,0,1,0,intense,nutty,mild rubber,no taste,3
2096,Colombia,70.0,3.75,2,3,1,0,0,0,1,0,spice,melon,nutty,no taste,3
2097,Nicaragua,70.0,3.75,2,3,1,0,0,0,1,0,roasty cocoa,no taste,no taste,no taste,1
2098,Belize,74.0,3.5,2,3,1,0,0,0,1,0,roasted strawberry,bold,no taste,no taste,2
2099,Blend,70.0,3.75,2,5,1,1,1,0,1,0,subtle,smooth,earthy,long,4
2100,Madagascar,64.0,3.5,2,5,1,1,1,0,1,0,red berry,rich cocoa,no taste,no taste,2
2101,Blend,66.0,3.0,1,5,1,1,1,0,1,0,slight bitter,woody,no taste,no taste,2
2102,Venezuela,64.0,3.0,1,5,1,1,1,0,1,0,modest,creamy,cocoa,no taste,3
2103,Trinidad,64.0,2.5,0,5,1,1,1,0,1,0,nutty,vegetal,sweet,no taste,3
2104,Madagascar,64.0,4.0,2,5,1,1,1,0,1,0,creamy,blueberry,raspberry,no taste,3
2105,Venezuela,65.0,3.75,2,5,1,1,1,0,1,0,sandy,vegetal,cocoa,no taste,3
2106,Venezuela,64.0,3.25,1,5,1,1,1,0,1,0,creamy,cherry,no taste,no taste,2
2107,Blend,72.0,3.0,1,5,1,1,1,0,1,0,creamy,rich,licorice,no taste,3
2108,Blend,71.0,2.75,0,5,1,1,1,0,1,0,nutty and bitter dominate,no taste,no taste,no taste,1
2109,Blend,85.0,2.5,0,5,1,1,1,0,1,0,berries,tart,bitter,no taste,3
2110,Blend,85.0,1.5,0,5,1,1,1,0,1,0,creamy,fatty,very bitter,no taste,3
2111,Dominican republic,64.0,3.75,2,5,1,1,1,0,1,0,cocoa dominates,woodsy,no taste,no taste,2
2112,Ecuador,66.0,3.75,2,5,1,1,1,0,1,0,rich cocoa,hot spice,no taste,no taste,2
2113,Ghana,68.0,3.5,2,5,1,1,1,0,1,0,creamy,cocoa,bread,no taste,3
2114,Venezuela,64.0,4.0,2,5,1,1,1,0,1,0,creamy,honey,peanut butter,no taste,3
2115,Blend,56.0,3.25,1,5,1,1,1,0,1,0,intense sweet,nut,orange,no taste,3
2116,Venezuela,69.0,4.0,2,5,1,1,1,0,1,0,green,unripened fruit,banana,no taste,3
2117,Blend,70.0,3.5,2,5,1,1,1,0,1,0,yogurt,lemon,licorice,no taste,3
2118,Dominican republic,64.0,3.5,2,5,1,1,1,0,1,0,complex,herbs,fruit,dairy,4
2119,Peru,63.0,4.0,2,5,1,1,1,0,1,0,intense,dark berry,grapes,no taste,3
2120,Blend,60.0,3.25,1,3,1,0,0,0,1,0,intense,rich,sweet,no taste,3
2121,Madagascar,72.0,2.75,0,3,1,0,0,0,1,0,fatty,bland,very astringent,no taste,3
2122,Madagascar,76.0,2.75,0,4,1,1,0,0,1,0,fatty,sour,spoiled,no taste,3
2123,Madagascar,80.0,2.75,0,4,1,1,0,0,1,0,fatty,bitter,sour,no taste,3
2124,Bolivia,70.0,3.25,1,2,0,0,0,0,1,0,peanut butter,coffee,mint,no taste,3
2125,Bolivia,70.0,3.25,1,2,0,0,0,0,1,0,complex,nibs too soft,no taste,no taste,2
2126,Dominican republic,70.0,3.25,1,2,0,0,0,0,1,0,dark berry,roasty,no taste,no taste,2
2127,Guatemala,70.0,3.0,1,2,0,0,0,0,1,0,earthy,sour,intense,no taste,3
2128,Bolivia,70.0,2.75,0,2,0,0,0,0,1,0,smokey,earthy,nutty,no taste,3
2129,Blend,70.0,3.25,1,3,1,0,0,0,1,0,sweet,fruity,heavy roast,no taste,3
2130,Blend,90.0,3.75,2,3,1,0,0,0,1,0,mellow fruit,tart,mild bitter,no taste,3
2131,Trinidad,75.0,3.5,2,3,1,0,0,0,1,0,spicy,roasty,acidic,dairy,4
2132,Ecuador,75.0,3.5,2,3,1,0,0,0,1,0,spicy,nutmeg,brownie,no taste,3
2133,Dominican republic,90.0,3.25,1,3,1,0,0,0,1,0,intense,cocoa,spicy,fruit,4
2134,Vietnam,70.0,3.5,2,4,1,0,1,0,1,0,spicy,dairy,no taste,no taste,2
2135,Peru,75.0,3.0,1,3,1,0,0,0,1,0,sandy,sweet,nutty,no taste,3
2136,Ecuador,65.0,3.0,1,3,1,0,0,0,1,0,sticky,cocoa,earthy,no taste,3
2137,Peru,77.0,3.25,1,2,0,0,0,0,1,0,chalky,peach,bland,no taste,3
2138,Belize,77.0,3.0,1,2,0,0,0,0,1,0,mild metallic,brownie,earth,no taste,3
2139,Venezuela,77.0,3.0,1,2,0,0,0,0,1,0,intense,mild bitter,roasty,no taste,3
2140,Madagascar,77.0,2.75,0,2,0,0,0,0,1,0,intense,tart,sour,raisin,4
2141,Guatemala,77.0,2.75,0,2,0,0,0,0,1,0,creamy,cocoa,pungent,no taste,3
2142,Dominican republic,70.0,3.0,1,5,1,1,1,0,1,0,sweet,simple,cocoa,no taste,3
2143,Peru,70.0,2.5,0,5,1,1,1,0,1,0,pungent,metallic,no taste,no taste,2
2144,Venezuela,70.0,2.5,0,5,1,1,1,0,1,0,nutty,off notes,no taste,no taste,2
2145,Bolivia,70.0,2.5,0,5,1,1,1,0,1,0,earthy,vanilla,no taste,no taste,2
2146,Haiti,70.0,2.5,0,5,1,1,1,0,1,0,vanilla,late cocoa notes,no taste,no taste,2
2147,Dominican republic,70.0,3.5,2,2,0,0,0,0,0,1,dry,rich,roasty,no taste,3
2148,Peru,70.0,3.5,2,2,0,0,0,0,0,1,grapes,pungent,no taste,no taste,2
2149,Samoa,77.0,3.0,1,2,0,0,0,0,1,0,earthy,roasty,no taste,no taste,2
2150,Tanzania,68.0,3.0,1,3,1,0,0,0,1,0,nuts,fruit,poor aftertaste,no taste,3
2151,Bolivia,72.0,3.0,1,3,1,0,0,0,1,0,creamy,fruit,poor aftertaste,no taste,3
2152,Peru,75.0,3.25,1,3,1,0,0,0,1,0,sandy,sweet,coffee,no taste,3
2153,Peru,89.0,2.75,0,3,1,0,0,0,1,0,slow develop,bitter,metallic,no taste,3
2154,Peru,75.0,2.75,0,3,1,0,0,0,1,0,mild,metallic,no taste,no taste,2
2155,Peru,75.0,2.5,0,3,1,0,0,0,1,0,light color,grit,metallic,no taste,3
2156,Venezuela,72.0,3.25,1,3,1,0,0,0,1,0,creamy,earthy,nutty,no taste,3
2157,Peru,70.0,3.0,1,3,1,0,0,0,1,0,sandy,rich,earthy,no taste,3
2158,Indonesia,69.0,3.75,2,3,1,0,0,0,1,0,smokey,fruity,sour,no taste,3
2159,Venezuela,72.0,3.5,2,3,1,0,0,0,1,0,dry,nutty,cocoa,no taste,3
2160,Madagascar,71.0,3.0,1,3,1,0,0,0,1,0,dry,mild fruit,no taste,no taste,2
2161,Colombia,88.0,3.0,1,3,1,0,0,0,1,0,mild nutty and fruit,savory,no taste,no taste,2
2162,Colombia,70.0,4.0,2,3,1,0,0,0,1,0,rich cocoa,spicy,cinamon,no taste,3
2163,Ghana,75.0,3.75,2,3,1,0,0,0,1,0,strong malt,choco pudding,no taste,no taste,2
2164,Bolivia,76.0,3.5,2,3,1,0,0,0,1,0,nutty,fig,short length,no taste,3
2165,Venezuela,74.0,3.0,1,3,1,0,0,0,1,0,nutty,rubber,no taste,no taste,2
2166,Venezuela,70.0,3.5,2,3,1,0,0,0,1,0,intense,creamy,nutty,no taste,3
2167,Belize,68.0,3.25,1,3,1,0,0,0,1,0,flat,molasses,creamy,no taste,3
2168,Venezuela,70.0,4.0,2,2,0,0,0,0,1,0,nutty,tart,coffee,no taste,3
2169,Dominican republic,70.0,3.5,2,2,0,0,0,0,1,0,brownie,fruit,fudge,no taste,3
2170,Madagascar,70.0,3.25,1,3,1,0,0,0,1,0,melon,no taste,no taste,no taste,1
2171,Costa rica,70.0,3.0,1,2,0,0,0,0,1,0,roasty,metallic,coffee,no taste,3
2172,Ecuador,70.0,2.5,0,2,0,0,0,0,1,0,mild fruit,chemical off,no taste,no taste,2
2173,Trinidad,70.0,3.5,2,2,0,0,0,0,1,0,creamy,woody,mild metallic,no taste,3
2174,Ecuador,70.0,3.25,1,2,0,0,0,0,1,0,intense,bourbon,no taste,no taste,2
2175,Peru,70.0,3.0,1,2,0,0,0,0,1,0,sandy,intense,mild nutty,no taste,3
2176,Dominican republic,66.0,3.0,1,5,1,0,1,1,1,0,salt noticeable,vanilla,no taste,no taste,2
2177,El salvador,70.0,3.25,1,4,1,0,1,0,1,0,nutty,basic cocoa,no taste,no taste,2
2178,El salvador,75.0,3.0,1,4,1,0,1,0,1,0,coarse,sweet,candy,licorice,4
2179,El salvador,65.0,2.75,0,4,1,0,1,0,1,0,overly sweet,dirty,no taste,no taste,2
